date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2020-07-23,NYY,WAS,New York Yankees,Washington Nationals,7.0,7.5,4,1,2020
2020-07-23,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,8.0,9.0,1,8,2020
2020-07-24,ATL,NYM,Atlanta Braves,New York Mets,8.0,7.5,0,1,2020
2020-07-24,DET,CIN,Detroit Tigers,Cincinnati Reds,8.0,9.0,1,7,2020
2020-07-24,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.5,7.5,6,4,2020
2020-07-24,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.0,9.0,5,2,2020
2020-07-24,KAN,CLE,Kansas City Royals,Cleveland Guardians,8.0,9.0,0,2,2020
2020-07-24,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.0,8.5,0,3,2020
2020-07-24,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.5,10.0,2,13,2020
2020-07-24,COL,TEX,Colorado Rockies,Texas Rangers,8.0,9.0,0,1,2020
2020-07-24,MIN,CWS,Minnesota Twins,Chicago White Sox,8.5,9.0,10,5,2020
2020-07-24,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.5,8.0,4,5,2020
2020-07-24,SEA,HOU,Seattle Mariners,Houston Astros,8.5,8.5,2,8,2020
2020-07-24,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.0,2,7,2020
2020-07-24,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,8.5,9.0,1,9,2020
2020-07-24,LAA,OAK,Los Angeles Angels,Oakland Athletics,8.5,8.5,3,7,2020
2020-07-25,MIL,CUB,Milwaukee Brewers,Chicago Cubs,9.5,9.5,8,3,2020
2020-07-25,BAL,BOS,Baltimore Orioles,Boston Red Sox,10.5,10.5,7,2,2020
2020-07-25,MIN,CWS,Minnesota Twins,Chicago White Sox,9.5,10.0,3,10,2020
2020-07-25,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,9.0,9.0,1,9,2020
2020-07-25,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.5,8.5,1,4,2020
2020-07-25,MIA,PHI,Miami Marlins,Philadelphia Phillies,9.0,9.0,1,7,2020
2020-07-25,COL,TEX,Colorado Rockies,Texas Rangers,9.0,8.5,3,2,2020
2020-07-25,SEA,HOU,Seattle Mariners,Houston Astros,9.5,9.5,2,7,2020
2020-07-25,LAA,OAK,Los Angeles Angels,Oakland Athletics,9.0,8.5,4,1,2020
2020-07-25,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,5.5,9.5,5,4,2020
2020-07-25,ATL,NYM,Atlanta Braves,New York Mets,9.0,9.0,5,3,2020
2020-07-25,DET,CIN,Detroit Tigers,Cincinnati Reds,9.0,9.0,6,4,2020
2020-07-25,KAN,CLE,Kansas City Royals,Cleveland Guardians,9.0,9.0,3,2,2020
2020-07-25,NYY,WAS,New York Yankees,Washington Nationals,8.5,10.0,2,9,2020
2020-07-25,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.0,1,5,2020
2020-07-26,MIA,PHI,Miami Marlins,Philadelphia Phillies,9.0,9.5,11,6,2020
2020-07-26,NYY,WAS,New York Yankees,Washington Nationals,10.0,10.0,3,2,2020
2020-07-26,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.0,8.0,5,6,2020
2020-07-26,DET,CIN,Detroit Tigers,Cincinnati Reds,9.0,9.5,3,2,2020
2020-07-26,KAN,CLE,Kansas City Royals,Cleveland Guardians,9.0,9.0,2,9,2020
2020-07-26,BAL,BOS,Baltimore Orioles,Boston Red Sox,11.0,11.0,7,4,2020
2020-07-26,MIN,CWS,Minnesota Twins,Chicago White Sox,10.5,10.0,14,2,2020
2020-07-26,SEA,HOU,Seattle Mariners,Houston Astros,9.0,9.0,7,6,2020
2020-07-26,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,9.0,9.0,5,1,2020
2020-07-26,MIL,CUB,Milwaukee Brewers,Chicago Cubs,11.0,11.5,1,9,2020
2020-07-26,COL,TEX,Colorado Rockies,Texas Rangers,9.0,8.5,5,2,2020
2020-07-26,LAA,OAK,Los Angeles Angels,Oakland Athletics,9.0,9.0,4,6,2020
2020-07-26,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.0,4,3,2020
2020-07-26,ATL,NYM,Atlanta Braves,New York Mets,9.0,9.5,14,1,2020
2020-07-26,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,9.0,9.0,3,1,2020
2020-07-27,LAA,OAK,Los Angeles Angels,Oakland Athletics,9.0,9.0,0,3,2020
2020-07-27,ARI,SDG,Arizona Diamondbacks,San Diego Padres,7.5,8.5,2,6,2020
2020-07-27,TOR,WAS,Toronto Blue Jays,Washington Nationals,10.0,10.5,4,1,2020
2020-07-27,CUB,CIN,Chicago Cubs,Cincinnati Reds,9.5,10.0,8,7,2020
2020-07-27,ATL,TAM,Atlanta Braves,Tampa Bay Rays,8.5,8.0,5,14,2020
2020-07-27,MIL,PIT,Milwaukee Brewers,Pittsburgh Pirates,9.0,9.5,6,5,2020
2020-07-27,SEA,HOU,Seattle Mariners,Houston Astros,9.5,9.0,5,8,2020
2020-07-27,KAN,DET,Kansas City Royals,Detroit Tigers,9.5,9.5,14,6,2020
2020-07-27,NYM,BOS,New York Mets,Boston Red Sox,10.5,11.5,7,4,2020
2020-07-28,TOR,WAS,Toronto Blue Jays,Washington Nationals,10.5,10.0,5,1,2020
2020-07-28,ATL,TAM,Atlanta Braves,Tampa Bay Rays,9.0,8.5,2,5,2020
2020-07-28,CUB,CIN,Chicago Cubs,Cincinnati Reds,10.0,10.5,8,5,2020
2020-07-28,MIL,PIT,Milwaukee Brewers,Pittsburgh Pirates,9.5,10.0,6,8,2020
2020-07-28,CWS,CLE,Chicago White Sox,Cleveland Guardians,9.5,10.5,3,5,2020
2020-07-28,KAN,DET,Kansas City Royals,Detroit Tigers,10.5,10.5,3,4,2020
2020-07-28,NYM,BOS,New York Mets,Boston Red Sox,11.5,11.5,8,3,2020
2020-07-28,STL,MIN,St. Louis Cardinals,Minnesota Twins,10.0,10.5,3,6,2020
2020-07-28,ARI,TEX,Arizona Diamondbacks,Texas Rangers,9.5,9.0,4,1,2020
2020-07-28,LAD,HOU,Los Angeles Dodgers,Houston Astros,9.0,10.0,5,2,2020
2020-07-28,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,2,10,2020
2020-07-28,COL,OAK,Colorado Rockies,Oakland Athletics,10.0,9.5,8,3,2020
2020-07-28,SDG,SFO,San Diego Padres,San Francisco Giants,8.0,9.0,5,3,2020
2020-07-28,CWS,CLE,Chicago White Sox,Cleveland Guardians,9.5,9.0,3,4,2020
2020-07-29,COL,OAK,Colorado Rockies,Oakland Athletics,9.0,8.0,5,1,2020
2020-07-29,ARI,TEX,Arizona Diamondbacks,Texas Rangers,8.5,8.0,4,7,2020
2020-07-29,CWS,CLE,Chicago White Sox,Cleveland Guardians,9.0,9.5,4,0,2020
2020-07-29,WAS,TOR,Washington Nationals,Toronto Blue Jays,9.0,8.5,4,0,2020
2020-07-29,CUB,CIN,Chicago Cubs,Cincinnati Reds,9.5,9.0,7,12,2020
2020-07-29,MIL,PIT,Milwaukee Brewers,Pittsburgh Pirates,9.0,8.5,3,0,2020
2020-07-29,LAD,HOU,Los Angeles Dodgers,Houston Astros,10.0,10.0,4,2,2020
2020-07-29,BOS,NYM,Boston Red Sox,New York Mets,8.0,7.5,6,5,2020
2020-07-29,TAM,ATL,Tampa Bay Rays,Atlanta Braves,8.5,8.5,4,7,2020
2020-07-29,KAN,DET,Kansas City Royals,Detroit Tigers,9.0,9.5,4,5,2020
2020-07-29,STL,MIN,St. Louis Cardinals,Minnesota Twins,10.0,10.0,0,3,2020
2020-07-29,SDG,SFG,San Diego Padres,SFG,7.5,7.5,6,7,2020
2020-07-29,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,10,7,2020
2020-07-29,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,9.0,9,3,2020
2020-07-30,WAS,TOR,Washington Nationals,Toronto Blue Jays,9.0,9.5,6,4,2020
2020-07-30,KAN,DET,Kansas City Royals,Detroit Tigers,10.0,9.5,5,3,2020
2020-07-30,TAM,ATL,Tampa Bay Rays,Atlanta Braves,8.5,9.0,1,2,2020
2020-07-30,BOS,NYM,Boston Red Sox,New York Mets,9.0,9.5,4,2,2020
2020-07-30,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,8.5,2,0,2020
2020-07-30,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,9.0,9.5,6,3,2020
2020-07-30,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,8,5,2020
2020-07-30,SDG,SFO,San Diego Padres,San Francisco Giants,8.5,8.0,12,7,2020
2020-07-30,NYY,BAL,New York Yankees,Baltimore Orioles,10.0,11.0,8,6,2020
2020-07-31,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.5,8.5,3,6,2020
2020-07-31,BOS,NYY,Boston Red Sox,New York Yankees,10.5,10.5,1,5,2020
2020-07-31,CIN,DET,Cincinnati Reds,Detroit Tigers,9.0,8.5,2,7,2020
2020-07-31,NYM,ATL,New York Mets,Atlanta Braves,10.0,10.5,10,11,2020
2020-07-31,CWS,KAN,Chicago White Sox,Kansas City Royals,10.0,9.5,3,2,2020
2020-07-31,CLE,MIN,Cleveland Guardians,Minnesota Twins,8.5,9.0,1,4,2020
2020-07-31,SDG,COL,San Diego Padres,Colorado Rockies,11.5,11.5,8,7,2020
2020-07-31,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,8.5,8.5,3,6,2020
2020-07-31,HOU,LAA,Houston Astros,Los Angeles Angels,9.5,9.5,9,6,2020
2020-07-31,TEX,SFO,Texas Rangers,San Francisco Giants,8.0,8.0,2,9,2020
2020-07-31,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,9.5,9.5,3,5,2020
2020-07-31,OAK,SEA,Oakland Athletics,Seattle Mariners,9.0,9.5,3,5,2020
2020-08-01,CWS,KAN,Chicago White Sox,Kansas City Royals,10.0,10.5,11,5,2020
2020-08-01,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,4,5,2020
2020-08-01,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,8.5,0,3,2020
2020-08-01,NYM,ATL,New York Mets,Atlanta Braves,10.0,10.5,1,7,2020
2020-08-01,HOU,LAA,Houston Astros,Los Angeles Angels,9.0,9.0,4,5,2020
2020-08-01,BOS,NYY,Boston Red Sox,New York Yankees,10.0,10.0,2,5,2020
2020-08-01,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,9.5,9.5,11,2,2020
2020-08-01,SDG,COL,San Diego Padres,Colorado Rockies,12.0,12.5,1,6,2020
2020-08-01,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,9.0,9.0,3,4,2020
2020-08-01,OAK,SEA,Oakland Athletics,Seattle Mariners,9.5,9.5,3,2,2020
2020-08-01,TEX,SFO,Texas Rangers,San Francisco Giants,8.5,8.5,3,7,2020
2020-08-02,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,10.0,9.5,1,5,2020
2020-08-02,CIN,DET,Cincinnati Reds,Detroit Tigers,9.5,7.5,4,3,2020
2020-08-02,NYM,ATL,New York Mets,Atlanta Braves,11.0,11.0,0,4,2020
2020-08-02,CWS,KAN,Chicago White Sox,Kansas City Royals,10.5,9.5,9,2,2020
2020-08-02,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.5,9.0,1,3,2020
2020-08-02,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,9.0,9.0,1,2,2020
2020-08-02,SDG,COL,San Diego Padres,Colorado Rockies,13.0,13.0,6,9,2020
2020-08-02,TEX,SFO,Texas Rangers,San Francisco Giants,9.0,9.0,9,5,2020
2020-08-02,HOU,LAA,Houston Astros,Los Angeles Angels,10.0,10.0,6,5,2020
2020-08-02,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,9.0,9.0,3,0,2020
2020-08-02,OAK,SEA,Oakland Athletics,Seattle Mariners,9.5,9.0,3,2,2020
2020-08-02,BOS,NYY,Boston Red Sox,New York Yankees,9.5,10.5,7,9,2020
2020-08-02,CIN,DET,Cincinnati Reds,Detroit Tigers,7.0,7.0,4,0,2020
2020-08-03,CLE,CIN,Cleveland Guardians,Cincinnati Reds,8.5,8.0,2,3,2020
2020-08-03,NYM,ATL,New York Mets,Atlanta Braves,7.5,8.0,7,2,2020
2020-08-03,PIT,MIN,Pittsburgh Pirates,Minnesota Twins,9.5,9.5,4,5,2020
2020-08-03,CWS,MIL,Chicago White Sox,Milwaukee Brewers,9.5,9.5,6,4,2020
2020-08-03,KAN,CUB,Kansas City Royals,Chicago Cubs,8.5,8.0,0,2,2020
2020-08-03,SFO,COL,San Francisco Giants,Colorado Rockies,12.5,13.5,6,7,2020
2020-08-03,OAK,SEA,Oakland Athletics,Seattle Mariners,9.0,9.0,11,1,2020
2020-08-03,LAD,SDG,Los Angeles Dodgers,San Diego Padres,7.5,8.0,4,5,2020
2020-08-03,PHI,NYY,Philadelphia Phillies,New York Yankees,9.0,9.0,3,6,2020
2020-08-04,PIT,MIN,Pittsburgh Pirates,Minnesota Twins,9.0,8.5,3,7,2020
2020-08-04,CLE,CIN,Cleveland Guardians,Cincinnati Reds,8.0,8.0,4,2,2020
2020-08-04,BOS,TAM,Boston Red Sox,Tampa Bay Rays,8.5,8.0,1,5,2020
2020-08-04,NYM,WAS,New York Mets,Washington Nationals,9.5,8.5,3,5,2020
2020-08-04,TOR,ATL,Toronto Blue Jays,Atlanta Braves,9.0,8.5,1,10,2020
2020-08-04,CWS,MIL,Chicago White Sox,Milwaukee Brewers,8.5,8.0,3,2,2020
2020-08-04,KAN,CUB,Kansas City Royals,Chicago Cubs,8.0,8.0,4,5,2020
2020-08-04,SFO,COL,San Francisco Giants,Colorado Rockies,13.0,11.0,2,5,2020
2020-08-04,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,7.5,1,5,2020
2020-08-04,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.5,8.0,5,2,2020
2020-08-04,HOU,ARI,Houston Astros,Arizona Diamondbacks,9.0,9.5,8,2,2020
2020-08-04,LAA,SEA,Los Angeles Angels,Seattle Mariners,9.0,9.0,5,3,2020
2020-08-04,MIA,BAL,Miami Marlins,Baltimore Orioles,9.5,9.0,4,0,2020
2020-08-05,NYM,WAS,New York Mets,Washington Nationals,8.5,8.5,3,1,2020
2020-08-05,BOS,TAM,Boston Red Sox,Tampa Bay Rays,8.5,8.5,5,0,2020
2020-08-05,MIN,PIT,Minnesota Twins,Pittsburgh Pirates,8.5,9.5,5,2,2020
2020-08-05,CIN,CLE,Cincinnati Reds,Cleveland Guardians,8.0,8.5,0,2,2020
2020-08-05,TOR,ATL,Toronto Blue Jays,Atlanta Braves,9.0,9.0,2,1,2020
2020-08-05,CUB,KAN,Chicago Cubs,Kansas City Royals,9.0,9.0,6,1,2020
2020-08-05,MIL,CWS,Milwaukee Brewers,Chicago White Sox,9.5,8.5,1,0,2020
2020-08-05,SFO,COL,San Francisco Giants,Colorado Rockies,12.5,11.5,4,3,2020
2020-08-05,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,8.0,4,6,2020
2020-08-05,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.5,8.0,7,6,2020
2020-08-05,HOU,ARI,Houston Astros,Arizona Diamondbacks,9.5,9.5,7,14,2020
2020-08-05,LAA,SEA,Los Angeles Angels,Seattle Mariners,9.0,9.0,6,7,2020
2020-08-05,PHI,NYY,Philadelphia Phillies,New York Yankees,8.0,7.5,11,7,2020
2020-08-05,NYY,PHI,New York Yankees,Philadelphia Phillies,7.0,7.5,3,1,2020
2020-08-05,MIA,BAL,Miami Marlins,Baltimore Orioles,7.0,7.0,1,0,2020
2020-08-05,BAL,MIA,Baltimore Orioles,Miami Marlins,7.5,7.5,1,2,2020
2020-08-06,MIN,PIT,Minnesota Twins,Pittsburgh Pirates,9.0,8.5,5,6,2020
2020-08-06,SFO,COL,San Francisco Giants,Colorado Rockies,12.5,11.5,4,6,2020
2020-08-06,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,9.0,4,6,2020
2020-08-06,LAA,SEA,Los Angeles Angels,Seattle Mariners,9.0,8.5,6,1,2020
2020-08-06,CIN,CLE,Cincinnati Reds,Cleveland Guardians,8.0,7.0,0,13,2020
2020-08-06,TOR,ATL,Toronto Blue Jays,Atlanta Braves,9.0,9.0,3,4,2020
2020-08-06,CUB,KAN,Chicago Cubs,Kansas City Royals,9.0,9.5,2,13,2020
2020-08-06,HOU,ARI,Houston Astros,Arizona Diamondbacks,9.0,9.0,4,5,2020
2020-08-06,MIL,CWS,Milwaukee Brewers,Chicago White Sox,9.0,9.0,8,3,2020
2020-08-06,NYY,PHI,New York Yankees,Philadelphia Phillies,9.5,9.5,4,5,2020
2020-08-06,BAL,MIA,Baltimore Orioles,Miami Marlins,8.5,8.5,7,8,2020
2020-08-07,BAL,WAS,Baltimore Orioles,Washington Nationals,9.0,9.0,11,0,2020
2020-08-07,NYY,TAM,New York Yankees,Tampa Bay Rays,8.5,8.0,0,1,2020
2020-08-07,DET,PIT,Detroit Tigers,Pittsburgh Pirates,8.5,8.5,17,13,2020
2020-08-07,MIA,NYM,Miami Marlins,New York Mets,8.5,9.0,4,3,2020
2020-08-07,TOR,BOS,Toronto Blue Jays,Boston Red Sox,10.5,10.5,3,5,2020
2020-08-07,MIN,KAN,Minnesota Twins,Kansas City Royals,9.0,9.5,2,3,2020
2020-08-07,CLE,CWS,Cleveland Guardians,Chicago White Sox,9.0,8.5,0,2,2020
2020-08-07,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,8.5,8.0,8,3,2020
2020-08-07,LAA,TEX,Los Angeles Angels,Texas Rangers,9.5,9.0,3,4,2020
2020-08-07,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.5,0,3,2020
2020-08-07,HOU,OAK,Houston Astros,Oakland Athletics,9.0,8.5,2,3,2020
2020-08-07,COL,SEA,Colorado Rockies,Seattle Mariners,9.0,8.5,8,4,2020
2020-08-07,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,9.0,9.0,2,7,2020
2020-08-08,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.5,7,1,2020
2020-08-08,DET,PIT,Detroit Tigers,Pittsburgh Pirates,9.0,9.5,11,5,2020
2020-08-08,HOU,OAK,Houston Astros,Oakland Athletics,9.0,8.5,1,3,2020
2020-08-08,ATL,PHI,Atlanta Braves,Philadelphia Phillies,10.0,10.0,0,5,2020
2020-08-08,BAL,WAS,Baltimore Orioles,Washington Nationals,9.0,9.5,5,3,2020
2020-08-08,NYY,TAM,New York Yankees,Tampa Bay Rays,7.0,7.0,3,5,2020
2020-08-08,MIN,KAN,Minnesota Twins,Kansas City Royals,9.0,9.5,6,9,2020
2020-08-08,LAA,TEX,Los Angeles Angels,Texas Rangers,9.0,9.0,0,2,2020
2020-08-08,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,8.5,9.0,4,1,2020
2020-08-08,MIA,NYM,Miami Marlins,New York Mets,9.0,9.0,4,8,2020
2020-08-08,TOR,BOS,Toronto Blue Jays,Boston Red Sox,11.0,10.5,2,1,2020
2020-08-08,ARI,SDG,Arizona Diamondbacks,San Diego Padres,7.5,7.5,3,2,2020
2020-08-08,COL,SEA,Colorado Rockies,Seattle Mariners,9.5,9.5,5,0,2020
2020-08-08,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,8.5,8.0,5,4,2020
2020-08-08,NYY,TAM,New York Yankees,Tampa Bay Rays,6.0,5.5,8,4,2020
2020-08-09,BAL,WAS,Baltimore Orioles,Washington Nationals,8.5,8.5,5,2,2020
2020-08-09,ATL,PHI,Atlanta Braves,Philadelphia Phillies,7.5,7.5,5,2,2020
2020-08-09,NYY,TAM,New York Yankees,Tampa Bay Rays,8.5,8.5,3,4,2020
2020-08-09,MIA,NYM,Miami Marlins,New York Mets,7.0,7.5,2,4,2020
2020-08-09,DET,PIT,Detroit Tigers,Pittsburgh Pirates,8.5,9.0,2,1,2020
2020-08-09,TOR,BOS,Toronto Blue Jays,Boston Red Sox,9.5,10.0,3,5,2020
2020-08-09,MIN,KAN,Minnesota Twins,Kansas City Royals,9.0,9.5,2,4,2020
2020-08-09,CLE,CWS,Cleveland Guardians,Chicago White Sox,7.5,7.5,5,4,2020
2020-08-09,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,8.0,7.0,3,9,2020
2020-08-09,LAA,TEX,Los Angeles Angels,Texas Rangers,8.5,7.5,3,7,2020
2020-08-09,COL,SEA,Colorado Rockies,Seattle Mariners,9.0,8.0,3,5,2020
2020-08-09,SFO,LAD,San Francisco Giants,Los Angeles Dodgers,8.5,8.5,2,6,2020
2020-08-09,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.0,5,9,2020
2020-08-09,HOU,OAK,Houston Astros,Oakland Athletics,8.5,8.0,2,7,2020
2020-08-09,ATL,PHI,Atlanta Braves,Philadelphia Phillies,7.0,6.5,8,0,2020
2020-08-10,ATL,PHI,Atlanta Braves,Philadelphia Phillies,9.0,9.0,8,13,2020
2020-08-10,CWS,DET,Chicago White Sox,Detroit Tigers,9.0,9.0,1,5,2020
2020-08-10,WAS,NYM,Washington Nationals,New York Mets,8.5,8.5,16,4,2020
